INSERT DATA {
    :19960101-0101 :Graduated "False"^^xsd:boolean .
    :19960101-0101 :StudentName "Student 102"^^xsd:string .
    :19960101-0101 :StudentYear "2019"^^xsd:int .
    :19960101-0101 :isEnrolledIn "10034"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2059"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2060"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2061"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2062"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2063"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2064"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2065"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2066"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2067"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2068"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2069"^^xsd:string .
    :19960101-0101 :isRegistered1 "REG2070"^^xsd:string .
    :19950821-0102 rdf:type :Student .
    :19950821-0102 :StudentID "19950821-0102"^^xsd:string .
    :19950821-0102 :Graduated "False"^^xsd:boolean .
    :19950821-0102 :StudentName "Student 103"^^xsd:string .
    :19950821-0102 :StudentYear "2019"^^xsd:int .
    :19950821-0102 :isEnrolledIn "10011"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2071"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2072"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2073"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2074"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2075"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2076"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2077"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2078"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2079"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2080"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2081"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2082"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2083"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2084"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2085"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2086"^^xsd:string .
    :19950821-0102 :isRegistered1 "REG2087"^^xsd:string .
    :19970806-0103 rdf:type :Student .
    :19970806-0103 :StudentID "19970806-0103"^^xsd:string .
    :19970806-0103 :Graduated "False"^^xsd:boolean .
    :19970806-0103 :StudentName "Student 104"^^xsd:string .
    :19970806-0103 :StudentYear "2020"^^xsd:int .
    :19970806-0103 :isEnrolledIn "10032"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2088"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2089"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2090"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2091"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2092"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2093"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2094"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2095"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2096"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2097"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2098"^^xsd:string .
    :19970806-0103 :isRegistered1 "REG2099"^^xsd:string .
    :19960123-0104 rdf:type :Student .
    :19960123-0104 :StudentID "19960123-0104"^^xsd:string .
    :19960123-0104 :Graduated "False"^^xsd:boolean .
    :19960123-0104 :StudentName "Student 105"^^xsd:string .
    :19960123-0104 :StudentYear "2021"^^xsd:int .
    :19960123-0104 :isEnrolledIn "10061"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2100"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2101"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2102"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2103"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2104"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2105"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2106"^^xsd:string .
    :19960123-0104 :isRegistered1 "REG2107"^^xsd:string .
    :19970630-0105 rdf:type :Student .
    :19970630-0105 :StudentID "19970630-0105"^^xsd:string .
    :19970630-0105 :Graduated "False"^^xsd:boolean .
    :19970630-0105 :StudentName "Student 106"^^xsd:string .
    :19970630-0105 :StudentYear "2020"^^xsd:int .
    :19970630-0105 :isEnrolledIn "10041"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2108"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2109"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2110"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2111"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2112"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2113"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2114"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2115"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2116"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2117"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2118"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2119"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2120"^^xsd:string .
    :19970630-0105 :isRegistered1 "REG2121"^^xsd:string .
    :19950316-0106 rdf:type :Student .
    :19950316-0106 :StudentID "19950316-0106"^^xsd:string .
    :19950316-0106 :Graduated "False"^^xsd:boolean .
    :19950316-0106 :StudentName "Student 107"^^xsd:string .
    :19950316-0106 :StudentYear "2019"^^xsd:int .
    :19950316-0106 :isEnrolledIn "10042"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2122"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2123"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2124"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2125"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2126"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2127"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2128"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2129"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2130"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2131"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2132"^^xsd:string .
    :19950316-0106 :isRegistered1 "REG2133"^^xsd:string .
    :19981226-0107 rdf:type :Student .
    :19981226-0107 :StudentID "19981226-0107"^^xsd:string .
    :19981226-0107 :Graduated "False"^^xsd:boolean .
    :19981226-0107 :StudentName "Student 108"^^xsd:string .
    :19981226-0107 :StudentYear "2017"^^xsd:int .
    :19981226-0107 :isEnrolledIn "10032"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2134"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2135"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2136"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2137"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2138"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2139"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2140"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2141"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2142"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2143"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2144"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2145"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2146"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2147"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2148"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2149"^^xsd:string .
    :19981226-0107 :isRegistered1 "REG2150"^^xsd:string .
    :19960818-0108 rdf:type :Student .
    :19960818-0108 :StudentID "19960818-0108"^^xsd:string .
    :19960818-0108 :Graduated "False"^^xsd:boolean .
    :19960818-0108 :StudentName "Student 109"^^xsd:string .
    :19960818-0108 :StudentYear "2021"^^xsd:int .
    :19960818-0108 :isEnrolledIn "10054"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2151"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2152"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2153"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2154"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2155"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2156"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2157"^^xsd:string .
    :19960818-0108 :isRegistered1 "REG2158"^^xsd:string .
    :19970805-0109 rdf:type :Student .
    :19970805-0109 :StudentID "19970805-0109"^^xsd:string .
    :19970805-0109 :Graduated "False"^^xsd:boolean .
    :19970805-0109 :StudentName "Student 110"^^xsd:string .
    :19970805-0109 :StudentYear "2016"^^xsd:int .
    :19970805-0109 :isEnrolledIn "10042"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2159"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2160"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2161"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2162"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2163"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2164"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2165"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2166"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2167"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2168"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2169"^^xsd:string .
    :19970805-0109 :isRegistered1 "REG2170"^^xsd:string .
    :19960118-0110 rdf:type :Student .
    :19960118-0110 :StudentID "19960118-0110"^^xsd:string .
    :19960118-0110 :Graduated "False"^^xsd:boolean .
    :19960118-0110 :StudentName "Student 111"^^xsd:string .
    :19960118-0110 :StudentYear "2019"^^xsd:int .
    :19960118-0110 :isEnrolledIn "10072"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2171"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2172"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2173"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2174"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2175"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2176"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2177"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2178"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2179"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2180"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2181"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2182"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2183"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2184"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2185"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2186"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2187"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2188"^^xsd:string .
    :19960118-0110 :isRegistered1 "REG2189"^^xsd:string .
    :19950511-0111 rdf:type :Student .
    :19950511-0111 :StudentID "19950511-0111"^^xsd:string .
    :19950511-0111 :Graduated "False"^^xsd:boolean .
    :19950511-0111 :StudentName "Student 112"^^xsd:string .
    :19950511-0111 :StudentYear "2017"^^xsd:int .
    :19950511-0111 :isEnrolledIn "10021"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2190"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2191"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2192"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2193"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2194"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2195"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2196"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2197"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2198"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2199"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2200"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2201"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2202"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2203"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2204"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2205"^^xsd:string .
    :19950511-0111 :isRegistered1 "REG2206"^^xsd:string .
    :19990530-0112 rdf:type :Student .
    :19990530-0112 :StudentID "19990530-0112"^^xsd:string .
    :19990530-0112 :Graduated "False"^^xsd:boolean .
    :19990530-0112 :StudentName "Student 113"^^xsd:string .
    :19990530-0112 :StudentYear "2021"^^xsd:int .
    :19990530-0112 :isEnrolledIn "10073"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2207"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2208"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2209"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2210"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2211"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2212"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2213"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2214"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2215"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2216"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2217"^^xsd:string .
    :19990530-0112 :isRegistered1 "REG2218"^^xsd:string .
    :19961117-0113 rdf:type :Student .
    :19961117-0113 :StudentID "19961117-0113"^^xsd:string .
    :19961117-0113 :Graduated "False"^^xsd:boolean .
    :19961117-0113 :StudentName "Student 114"^^xsd:string .
    :19961117-0113 :StudentYear "2020"^^xsd:int .
    :19961117-0113 :isEnrolledIn "10001"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2219"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2220"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2221"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2222"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2223"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2224"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2225"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2226"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2227"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2228"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2229"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2230"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2231"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2232"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2233"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2234"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2235"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2236"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2237"^^xsd:string .
    :19961117-0113 :isRegistered1 "REG2238"^^xsd:string .
    :19981221-0114 rdf:type :Student .
    :19981221-0114 :StudentID "19981221-0114"^^xsd:string .
    :19981221-0114 :Graduated "False"^^xsd:boolean .
    :19981221-0114 :StudentName "Student 115"^^xsd:string .
    :19981221-0114 :StudentYear "2017"^^xsd:int .
    :19981221-0114 :isEnrolledIn "10013"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2239"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2240"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2241"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2242"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2243"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2244"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2245"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2246"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2247"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2248"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2249"^^xsd:string .
    :19981221-0114 :isRegistered1 "REG2250"^^xsd:string .
    :19950924-0115 rdf:type :Student .
    :19950924-0115 :StudentID "19950924-0115"^^xsd:string .
    :19950924-0115 :Graduated "False"^^xsd:boolean .
    :19950924-0115 :StudentName "Student 116"^^xsd:string .
    :19950924-0115 :StudentYear "2019"^^xsd:int .
    :19950924-0115 :isEnrolledIn "10053"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2251"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2252"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2253"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2254"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2255"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2256"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2257"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2258"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2259"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2260"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2261"^^xsd:string .
    :19950924-0115 :isRegistered1 "REG2262"^^xsd:string .
    :19970112-0116 rdf:type :Student .
    :19970112-0116 :StudentID "19970112-0116"^^xsd:string .
    :19970112-0116 :Graduated "False"^^xsd:boolean .
    :19970112-0116 :StudentName "Student 117"^^xsd:string .
    :19970112-0116 :StudentYear "2021"^^xsd:int .
    :19970112-0116 :isEnrolledIn "10072"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2263"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2264"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2265"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2266"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2267"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2268"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2269"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2270"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2271"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2272"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2273"^^xsd:string .
    :19970112-0116 :isRegistered1 "REG2274"^^xsd:string .
    :19960911-0117 rdf:type :Student .
    :19960911-0117 :StudentID "19960911-0117"^^xsd:string .
    :19960911-0117 :Graduated "False"^^xsd:boolean .
    :19960911-0117 :StudentName "Student 118"^^xsd:string .
    :19960911-0117 :StudentYear "2019"^^xsd:int .
    :19960911-0117 :isEnrolledIn "10012"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2275"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2276"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2277"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2278"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2279"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2280"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2281"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2282"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2283"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2284"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2285"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2286"^^xsd:string .
    :19960911-0117 :isRegistered1 "REG2287"^^xsd:string .
    :19970925-0118 rdf:type :Student .
    :19970925-0118 :StudentID "19970925-0118"^^xsd:string .
    :19970925-0118 :Graduated "False"^^xsd:boolean .
    :19970925-0118 :StudentName "Student 119"^^xsd:string .
    :19970925-0118 :StudentYear "2018"^^xsd:int .
    :19970925-0118 :isEnrolledIn "10013"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2288"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2289"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2290"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2291"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2292"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2293"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2294"^^xsd:string .
    :19970925-0118 :isRegistered1 "REG2295"^^xsd:string .
    :19961108-0119 rdf:type :Student .
    :19961108-0119 :StudentID "19961108-0119"^^xsd:string .
    :19961108-0119 :Graduated "False"^^xsd:boolean .
    :19961108-0119 :StudentName "Student 120"^^xsd:string .
    :19961108-0119 :StudentYear "2020"^^xsd:int .
    :19961108-0119 :isEnrolledIn "10041"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2296"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2297"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2298"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2299"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2300"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2301"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2302"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2303"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2304"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2305"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2306"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2307"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2308"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2309"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2310"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2311"^^xsd:string .
    :19961108-0119 :isRegistered1 "REG2312"^^xsd:string .
    :19960829-0120 rdf:type :Student .
    :19960829-0120 :StudentID "19960829-0120"^^xsd:string .
    :19960829-0120 :Graduated "False"^^xsd:boolean .
    :19960829-0120 :StudentName "Student 121"^^xsd:string .
    :19960829-0120 :StudentYear "2019"^^xsd:int .
    :19960829-0120 :isEnrolledIn "10054"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2313"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2314"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2315"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2316"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2317"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2318"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2319"^^xsd:string .
    :19960829-0120 :isRegistered1 "REG2320"^^xsd:string .
    :19990317-0121 rdf:type :Student .
    :19990317-0121 :StudentID "19990317-0121"^^xsd:string .
    :19990317-0121 :Graduated "False"^^xsd:boolean .
    :19990317-0121 :StudentName "Student 122"^^xsd:string .
    :19990317-0121 :StudentYear "2021"^^xsd:int .
    :19990317-0121 :isEnrolledIn "10033"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2321"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2322"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2323"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2324"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2325"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2326"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2327"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2328"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2329"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2330"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2331"^^xsd:string .
    :19990317-0121 :isRegistered1 "REG2332"^^xsd:string .
    :19990521-0122 rdf:type :Student .
    :19990521-0122 :StudentID "19990521-0122"^^xsd:string .
    :19990521-0122 :Graduated "False"^^xsd:boolean .
    :19990521-0122 :StudentName "Student 123"^^xsd:string .
    :19990521-0122 :StudentYear "2017"^^xsd:int .
    :19990521-0122 :isEnrolledIn "10073"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2333"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2334"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2335"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2336"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2337"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2338"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2339"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2340"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2341"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2342"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2343"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2344"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2345"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2346"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2347"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2348"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2349"^^xsd:string .
    :19990521-0122 :isRegistered1 "REG2350"^^xsd:string .
    :19950709-0123 rdf:type :Student .
    :19950709-0123 :StudentID "19950709-0123"^^xsd:string .
    :19950709-0123 :Graduated "False"^^xsd:boolean .
    :19950709-0123 :StudentName "Student 124"^^xsd:string .
    :19950709-0123 :StudentYear "2021"^^xsd:int .
    :19950709-0123 :isEnrolledIn "10013"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2351"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2352"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2353"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2354"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2355"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2356"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2357"^^xsd:string .
    :19950709-0123 :isRegistered1 "REG2358"^^xsd:string .
    :19950214-0124 rdf:type :Student .
    :19950214-0124 :StudentID "19950214-0124"^^xsd:string .
    :19950214-0124 :Graduated "False"^^xsd:boolean .
    :19950214-0124 :StudentName "Student 125"^^xsd:string .
    :19950214-0124 :StudentYear "2020"^^xsd:int .
    :19950214-0124 :isEnrolledIn "10074"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2359"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2360"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2361"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2362"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2363"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2364"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2365"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2366"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2367"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2368"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2369"^^xsd:string .
    :19950214-0124 :isRegistered1 "REG2370"^^xsd:string .
    :19950817-0125 rdf:type :Student .
    :19950817-0125 :StudentID "19950817-0125"^^xsd:string .
